	label	int_0	int_1	int_2	int_3	int_4	int_5	int_6	int_7	int_8	int_9	int_10	int_11	int_12	cat_0	cat_1	cat_2	cat_3	cat_4	cat_5	cat_6	cat_7	cat_8	cat_9	cat_10	cat_11	cat_12	cat_13	cat_14	cat_15	cat_16	cat_17	cat_18	cat_19	cat_20	cat_21	cat_22	cat_23	cat_24	cat_25
1815	0	1.0	74.0	3.0	32.0	45.0	0.0	0.0	283	5	0.0	2.0	7917.0	3.0	983937062	602297724	2435767846	2965759304	3338408147	1875733963	2684839917	647621552	1425822847	2661796432	1312172429	1098676805	2809809494		1781108208			3078037073	2501034507	1311917814	2435606938	984610450		1755712599	863732138	3075991895
1816	0	2.0	17.0	2.0			0.0	0.0	21	2	0.0		1846.0	2.0	3090759615	783559340	3857899876	2157785358	1020698403	1875733963	1913102407	3333842456	2760775405	2084292133	1116456979	309420420	3766272845		3050410512			3088518074	2501034507	2244224108	2635424748	3712007806		2932463089	809724924	751740247
1817	0	2.0	502.0	0.0		1.0	0.0	0.0	1	22	0.0	1.0	32068.0	6.0	2022333787	2564997385	4274996222	946620910	522831169	1875733963	962637656	2791965434	776897055	384571094	4198992553	2132915251	12976055		3738474877			3088518074	2501034507	4014107974	109296751	1854319651		3105628495	809724924	3075991895
1818	0		148.0			7.0		0.0	3	0		1.0	38151.0		2649989763	2277858494	1615811483	1696716320	1072906075	1875733963	3520200305	74702545	776897055	3315653556	1073863460	3437558141	3567170015		1288999881			2716538129	2501034507	3978270135	3907895308	3475408905		616922729	2568167914	3075991895
1819	0	3.0		1.0	1.0		1.0	0.0	1	3	1.0		84.0	1.0	705916677	1402174507	2329055868	1927912429	3881109069	1875733963	2283655132	863762341	3797568529	68871413	1907396096	309420420	12976055	3192841527	3945067909	1289502458	3523761834	3088518074	2501034507	3321007437	1674622170	1017981435	394793303	2096718617	2568167914	751740247
1820	0	44.0	734.0	7.0		7.0	0.0	0.0	60	0	0.0	2.0	17802.0	25.0	2912479346	3467021523	4053661481	4064690171	320206454	1875733963	3067822862	3224853267	776897055	1658458595	344410230	1303870522	3212366036	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	1575636030	809724924	3787349746
1821	1	2.0	81.0	0.0	0.0	1.0	2.0	0.0	141	0	1.0	1.0	2.0	0.0	1921073568	4062149130	1177613634	1696716320	3324890866	1875733963	120709950	2810011746	776897055	3245747417	3148518757	4153374460	3212366036	1377673163	3604221318	4229876186	528467723	2716538129	2501034507	685746302	1713592743	4233618549	2615693203	4186492074	809724924	3075991895
1822	0	14.0	8.0	13.0	4.0	6.0	7.0	0.0	2	22	1.0	1.0	1.0	4.0	2445527264	2560071093	1141070883	1743571057	4050882376	1875733963	3651140465	3563138140	1425822847	801576834	3375960943	67406796	649792258		3354037591			3656866047	2501034507	3301436163	1707799000	2304563414		844397871	863732138	3075991895
1823	0		159.0				0.0	0.0	697	2	0.0		33922.0		2192343209	1560629317	1463425758	3809808098	2742597213	1875733963	1052236620	59654189	635277210	3078697171	2921255084	309420420	3766272845		3212311379			3088518074	2501034507	968535459	4235917992	171127457		4065810889	840512973	1819479614
1824	0	10.0	680.0	11.0	8.0	38.0	38.0	38.0	20	12	1.0	12.0	44.0	8.0	2912479346	3848878062	2189168253	58822471	3338408147	1875733963	4079562063	101426753	776897055	1658458595	344410230	1982898478	649792258	3192841527	1305222212	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	1695675325	809724924	3787349746
1825	0	4.0		0.0			0.0	0.0	0	17	0.0		116.0	16.0	1496533485	1705016643	797658532	1696716320	864671360	1875733963	612686504	1971927781	776897055	1477621222	3603291103	492706610	1079812376		3118429448			3088518074	2501034507	923142928	3145394849	304064365		3251209163	4284827650	3075991895
1826	0	2.0	1298.0	1.0			0.0	0.0	13	14	0.0		2931.0	1.0	4011504544	2075476192	296046251	2369989228	220164014	1875733963	2733683438	833298520	776897055	1051157225	950646756	2422996534	12976055	3192841527	869697437	1289502458	3523761834	3088518074	2501034507	184344572	618888848	3570711778	1358036271	1646760685	809724924	2545579785
1827	0	26.0	449.0	1.0	181.0	2.0	0.0	0.0	21	1	0.0	1.0	7621.0	1.0	1691137638	3095034281	2131119219	1743571057	1716517188	1875733963	2093444627	464066456	2760775405	4091248583	3373591668	855756959	2809809494		3594060037			3088518074	2501034507	1233191588	2156832834	4195104304		1199043716	2568167914	3075991895
1828	0	11.0	12.0		12.0				20	0			44402.0		2912479346	1035683902	2768497996	1415989202	645552859	1875733963	167892838	1422750306	2096006227	1658458595	344410230	830049016	2809809494	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2538643044	4284827650	3787349746
1829	0	4.0	95.0	3.0			0.0	0.0	0	3	0.0		37869.0	3.0	879344100	529360501	2265620764	4064690171	3338408147	1875733963	772148199	1502625075	1425822847	2057426228	2388121151	3776677661	3212366036	1694775352	3093811388	2213812066	528467723	3088518074	2501034507	169314799	2233980353	3660553760	83993765	2495992712	863732138	1819479614
1830	0		135.0		142.0	1.0	0.0	0.0	2	0	0.0	1.0	24570.0		2022333787	258174945	1022258088	3337888341	4085556031	2442946788	1177052191	3445048764	776897055	384571094	4198992553	309420420	12976055		390657995			3088518074	2501034507	4014107974	109296751	1854319651		2093085390	809724924	3075991895
1831	0	2.0	13.0		164.0		0.0	0.0	52	0	0.0		49716.0		2256573018	1722899407	1553864006	1873736454	1341634077	2442946788	2890277620	59654189	2760775405	2259698053	609413632	2589184547	12976055		3490073593			3088518074	2501034507	2980710324	3395996200	487913565		1262402331	809724924	3075991895
1832	0		864.0	0.0			0.0	0.0	0	3	0.0		40927.0	2.0	2318081603	1067799750	1242362641	1743571057	3338408147	1875733963	2582182839	3966805380	776897055	823676477	4198992553	309420420	3766272845		498434367			1736814407	2501034507	2149905503	109296751	4202613356		2296221200	809724924	3075991895
1833	0	30.0	8.0	14.0	16.0	2.0	0.0	0.0	21	0	0.0	1.0	1784.0	15.0	2912479346	1035683902	1169778369	4064690171	320206454	1875733963	4040343196	1422750306	776897055	1658458595	344410230	309420420	3212366036	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2370211403	809724924	3787349746
1834	0	2.0	151.0		14.0	27.0	1.0	0.0	54	0	1.0	6.0	858.0		2912479346	3522879004	2843219868	1976284122	4060518192	1875733963	1742195946	1800531412	2096006227	1658458595	344410230	93335754	2809809494	3192841527	3455840813	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	3788143240	809724924	3787349746
1835	0	10.0	135.0	1.0	40.0	1.0	0.0	0.0	2048	10	0.0	1.0	5865.0	10.0	2256573018	3740918157	3957609132	1696716320	864671360	1875733963	3621765842	59654189	2760775405	2259698053	609413632	926381616	12976055		1947773425			3088518074	2501034507	2980710324	3395996200	487913565		106097686	3579284052	751740247
1836	0		297.0	0.0			0.0	0.0	2	8	0.0		1252.0	2.0	3019985051	1705016643	2587486102	1105134833	444057259	1875733963	1313980457	1971927781	502653268	2288654243	4198992553	309420420	3766272845		3118429448			1009945765	2501034507	237614554	109296751	1203346816		705626725	809724924	3075991895
1837	0		13.0		13.0	2.0	0.0	0.0	-1	6	0.0	1.0	8317.0		642999999	2204781138	158747514	1696716320	3338408147	1875733963	1140410563	3563138140	635277210	3862796468	3375960943	208982732	3212366036		2161759576			3088518074	2501034507	1199873621	1941173357	3650402912		3566724990	840512973	3075991895
1838	0	4.0	958.0	5.0			0.0	0.0	8	5	0.0		87691.0	5.0	3506373639	2459705794	4122757149	3352523441	2294915112	2442946788	2734869056	59654189	776897055	698768062	3811166655	2837326241	2809809494		1036392740			2716538129	1427708937	2335984426	3622233741	1298150411		893499739	2568167914	3977271069
1839	0	6.0	123.0	4.0			0.0	0.0	0	5	0.0		90724.0	4.0	2661542197	2675278834	2638010962	2599190491	1716517188	2442946788	1177052191	2791965434	776897055	2860240202	4198992553	1122685056	649792258		3738474877			2716538129	2501034507	2312556519	99134666	198819686		2260902768	809724924	751740247
1840	0	1.0		1.0	1.0	2.0	0.0	0.0	82	1	0.0	1.0	44225.0	1.0		1894328096	2070173952	4064690171	3012011938	1875733963	373717289	601164648	1425822847			309420420	3567170015		1532649123			3078037073	277481113					97786310	863732138	697823112
1841	0		76.0			6.0	0.0	0.0	1	15	0.0	1.0	2862.0		2912479346	3467021523	1070385869	4064690171	2260103812	1875733963	500656463	3224853267	776897055	1658458595	344410230	3884375486	2809809494	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3884438487	809724924	3787349746
1842	0		349.0	0.0	0.0	1.0	2.0	0.0	52	9	2.0	1.0	0.0	0.0	2305645781	3583933851	3333558859	946620910	2290415278	1875733963	3861798355	2810011746	776897055	3361097678	950646756	2992353090	2809809494	1377673163	3604221318	282933060	528467723	3656866047	2501034507	3918324004	3143147893	2474902114	23491535	1402058310	2568167914	751740247
1843	0	3.0	59.0	3.0			0.0	0.0	2	0	0.0		18.0	3.0	2912479346	2638463392	657842017	2965759304	3338408147	1875733963	1220061149	1422750306	3797568529	1658458595	344410230	309420420	2809809494	3192841527	1908383105	1289502458	3523761834	992705025	3430579509	359448199	2533089687	357969245	3554636163	2846276445	3452117374	4221093101
1844	0		7.0					0.0	8	1			5106.0		2022333787	2564997385	797658532	3434934951	3881109069	1875733963	612686504	2791965434	502653268	384571094	4198992553	492706610	1079812376		3738474877			3088518074	2501034507	4014107974	109296751	1854319651		3251209163	809724924	3075991895
1845	1	9.0	124.0	12.0	2.0	51.0	26.0	0.0	616	28	2.0	7.0	12.0	2.0	387299275	1484384883	1549184286	126793231	3338408147	1875733963	2225940852	2404717433	776897055	3350805984	2277309231	2110787133	2809809494	1046425722	4003983379	622131485	1966974451	1653545869	3030020765	517963156	3701098936	867438677	695892782	3063176190	4284827650	3075991895
1846	0	31.0	621.0	12.0			0.0	0.0	58	0	0.0		4893.0	12.0	2912479346	3467021523	4053661481	26504145	3338408147	1875733963	3067822862	3224853267	776897055	1658458595	344410230	2133643415	2809809494	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	1575636030	809724924	3787349746
1847	0	1.0	222.0	1.0		17.0	0.0	0.0	78	9	0.0	3.0	6420.0	1.0	2912479346	1035683902	2714242150	1696716320	1716517188	1875733963	1397635959	1422750306	2096006227	1658458595	344410230	3388764807	2809809494	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	1542423344	809724924	3787349746
1848	0	4.0	1419.0	23.0	24.0	65.0	5.0	0.0	0	32	2.0	28.0	43.0	23.0	4010625960	3612196574	1820460749	4064690171	1922971051	1875733963	3779537143	59654189	776897055	3015692429	501790162	421165111	3567170015		1762447571			3088518074	2501034507	2263605949	1009531419	2317310237		3553995894	4284827650	791893372
1849	0	29.0	35.0	15.0			0.0	0.0	28	3	0.0		106731.0	15.0	2912479346	3467021523	1022258088	4064690171	2558782298	2442946788	1177052191	3224853267	776897055	1658458595	344410230	2339332423	2809809494	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2093085390	809724924	3787349746
1850	0		2361.0				0.0	0.0	3	6	0.0				2022333787	258174945	2929791413	4064690171	1472391736	1875733963	1721504882	3445048764	2096006227	384571094	4198992553	309420420	1670852890		390657995			3088518074	169693503	4014107974	109296751	1854319651		2096095862	2568167914	3075991895
1851	0	6.0		3.0			0.0	0.0	2	18	0.0		1448.0	3.0	2912479346	1035683902	3856479569	3651725911	3797057392	1875733963	1869123209	1422750306	776897055	1658458595	344410230	309420420	3766272845	3192841527	2789010895	1289502458	3523761834	239453303	3430579509	359448199	2533089687	357969245	3554636163	1159636312	4284827650	3787349746
1852	0	186.0	209.0	34.0	369.0	2.0	0.0	0.0	49	0	0.0	1.0	4638.0	121.0	2912479346	1137627747	3474221622	4174702128	3338408147	1875733963	3876448715	1743268684	2096006227	1658458595	344410230	585448483	3212366036	3192841527	125147111	1289502458	3523761834	1653545869	3430579509	359448199	2533089687	357969245	3554636163	3046985711	2568167914	3787349746
1853	0	1.0	40.0	1.0		1.0	0.0	0.0	5	39	0.0	1.0	1401.0	1.0	642999999	2129820705	1050392830	2965759304	1341634077	1875733963	3093792690	3563138140	1425822847	3862796468	3375960943	3852972380	12976055		501691578			3065808581	2501034507	1199873621	1941173357	3650402912		2593159975	863732138	3075991895
1854	0		61.0						2	0			24645.0		1330672254	3985906051	1338056366	1821689021	320206454	1875733963	1857958950	2639901240	776897055	3217733361	4198992553	309420420	3766272845		3044705884			1915933207	2501034507	2294098704	109296751	377369652		3481791733	809724924	751740247
1855	0	1.0	191.0	6.0	8.0	8.0	0.0	0.0	0	6	0.0	4.0	2115.0	6.0	3605848079	3674065086	1033385616	1927912429	177050782	1875733963	3690222583	2541950452	3797568529	903100305	1465936716	4134765634	3567170015		323552923			3088518074	2501034507	4095205550	2831246290	3671715498		1111749314	3452117374	2519208902
1856	0	500.0	331.0				0.0	0.0	0	0	0.0		21.0		1569811554	1592616454	1961617890	1610139584	2595777890	1875733963	2180585320	3728272222	3689130607	2090056019	3939662028	309420420	3766272845	3192841527	1893817725	1289502458	1966974451	2716538129	2501034507	1757957973	1715113394	469094662	1732775927	1479525722	3501305765	3075991895
1857	0		159.0				0.0	0.0	1	5	0.0		2540.0		3019985051	1705016643	2587486102	4064690171	1716517188	1875733963	1313980457	1971927781	776897055	2288654243	4198992553	309420420	3766272845		3118429448			3088518074	2501034507	237614554	109296751	1203346816		705626725	809724924	3075991895
1858	0	5.0	122.0	9.0		5.0	0.0	0.0	1	9	0.0	2.0	2934.0	9.0	1209916677	1456353694	3461600758	1696716320	1922971051	1875733963	3129052680	167288989	1425822847	2160203165	1343097272	3359742847	3567170015	1649693165	721959830	282933060	528467723	1653545869	2501034507	2056095731	3163905654	2638820010	3820445076	1046140608	863732138	2519208902
1859	0	2.0	1040.0	1.0	27.0		4.0	0.0	453	17	1.0		980.0	1.0	1384012038	4215642256	1812458858	2636441832	4050882376	1875733963	2672049515	675058368	3797568529	1085297844	1963263650	1970790511	2809809494	3192841527	2131456640	1289502458	3523761834	1204726534	2501034507	138369052	1462879294	3197685137	1823635681	1024167843	3452117374	3977271069
1860	0	7.0	176.0	15.0	64.0	6.0	0.0	0.0	1	20	0.0	1.0	3038.0	15.0	697038626	3641573834	734074749	1743571057	3196706216	1875733963	2064434908	4289475990	776897055	3179443963	2516109945	3098625744	2809809494		3128569727			454825504	2501034507	4083524786	692454189	1231156148		3684296360	809724924	3075991895
1861	0		552.0				0.0	0.0	216	6	0.0		247.0		4055049192	3623181119	976669064	1696716320	137389407	1875733963	1675137058	59654189	776897055	3853495339	4110961699	309420420	3766272845		3929338539			3088518074	169693503	3494534298	3277283844	2717400912		2752768554	809724924	3075991895
1862	0			0.0					1255	0			2.0	0.0	2022333787	2564997385	2463547940	4064690171	196749135	1875733963	341260705	2791965434	776897055	384571094	4198992553	309420420	3766272845		3738474877			1915933207	2501034507	4014107974	109296751	1854319651		1248123298	2568167914	3075991895
1863	0	83.0	1.0	11.0		13.0	0.0	0.0	19	22	0.0	1.0	99.0	15.0	2912479346	3467021523	1098801411	967988883	2129927674	1875733963	1177052191	3224853267	776897055	1658458595	344410230	2059311065	2809809494	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2093085390	809724924	3787349746
1864	0	40.0	2683.0				0.0	0.0	12	3	0.0		8602.0		2471816097	1489775909	3720293724	4005975690	2131378803	1875733963	3986072400	1613948889	776897055	1564629212	2790404313	309420420	3766272845	3192841527	1251878217	1289502458	3523761834	2716538129	3030020765	3012645162	2425141712	2073419699	3466702424	2095298902	2568167914	3075991895
1865	0	6.0	1752.0	6.0	63.0	52.0	0.0	0.0	4	6	0.0	5.0	12987.0	6.0	3569144419	1676743618	996586208	1873736454	3338408147	1875733963	657578693	679512323	2760775405	1688357255	810112308	1953264012	3567170015	3192841527	2272756234	1289502458	3523761834	1736814407	2501034507	1888450829	3847209404	3393174038	3619814411	281505324	2568167914	3075991895
1866	0	4.0	107.0	2.0			0.0	0.0	55	1	0.0		6206.0	2.0	2912479346	1035683902	3556519593	4064690171	807177531	1875733963	3877777342	1422750306	3797568529	1658458595	344410230	2806439519	3212366036	3192841527	2789010895	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	2045597836	2568167914	3787349746
1867	0	68.0	108.0	7.0	66.0	18.0	0.0	0.0	352	27	0.0	5.0	1180.0	9.0	2912479346	3467021523	1098801411	1573191660	3338408147	1875733963	1177052191	3224853267	776897055	1658458595	344410230	3348008194	4110171230	3192841527	4257866757	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	2093085390	3579284052	3787349746
1868	0	2.0	252.0	1.0			0.0	0.0	5	10	0.0		503.0	1.0	3857972621	1837272543	353227089	1873736454	3125894274	1875733963	2150439116	1128426537	776897055	2112471209	1716706404	759172503	3212366036	3192841527	2222315301	1289502458	3523761834	3088518074	2501034507	4273985635	2737978529	3370249814	3250895946	2032564842	4284827650	3977271069
1869	0	7.0	55.0	1.0	23.0	23.0	0.0	0.0	3	2	0.0	12.0	12084.0	1.0	3792169037	849108208	699484445	1873736454	1922971051	1875733963	3967061665	1220403664	635277210	3449960930	1053934936	327640858	2809809494	1377673163	3316340278	4150865002	528467723	1179859272	2501034507	3666855323	2976416619	1755266766	3579788746	837448911	840512973	751740247
1870	0	48.0	8.0	4.0	4.0		14.0	0.0	0	22	2.0		56.0	4.0	2912479346	3522879004	2843219868	2965759304	3338408147	1875733963	1742195946	1800531412	776897055	1658458595	344410230	2164436127	649792258	3192841527	3455840813	1289502458	3523761834	3078037073	3430579509	359448199	2533089687	357969245	3554636163	3788143240	809724924	3787349746
1871	0	2.0	1.0	5.0			0.0	0.0	417	13	0.0		23.0	4.0	1330672254	258174945	27313671	3651725911	3338408147	1875733963	2818232905	3445048764	776897055	3217733361	4198992553	309420420	3766272845		390657995			2716538129	2501034507	2294098704	109296751	377369652		384218263	809724924	3075991895
1872	0								-1	0			433.0		208693971	1248799395	1570595978	4064690171	1716517188	1875733963	946481398	3579225321	776897055	906509223	4174603419	309420420	3766272845		2481672354			3088518074	169693503	2474482733	3022262691	4293844703		467805813	2568167914	751740247
1873	0			0.0	17.0		0.0	2.0	1	20	0.0		1380.0	1.0	2022333787	258174945	4039041168	525721719	2266566824	1875733963	3634241724	3445048764	776897055	384571094	4198992553	168529709	3567170015		390657995			3088518074	2501034507	4014107974	109296751	1854319651		114109780	809724924	3075991895
1874	0						0.0	0.0	-1	0	0.0		319.0		2912479346	3467021523	2362576497	1743571057	3881109069	1875733963	1176559006	3224853267	776897055	1658458595	344410230	1177001373	12976055	3192841527	4257866757	1289502458	3523761834	3931949204	3430579509	359448199	2533089687	357969245	3554636163	3673419310	809724924	3787349746
1875	0	4.0	50.0	3.0			0.0	0.0	0	3	0.0		239051.0	3.0	2566037129	989732093	1852866368	4064690171	1716517188	2442946788	2799696693	59654189	3797568529	598652886	736767540	872762785	4110171230		1962360363			2716538129	2501034507	3483776969	4059506341	3999870965		1795573304	809724924	2519208902
1876	0	6.0	133.0	8.0	130.0	31.0	0.0	0.0	467	30	0.0	3.0	1755.0	25.0	2912479346	2890683793	3257959425	4064690171	320206454	1875733963	1182013154	1945754316	776897055	1658458595	344410230	571838569	4110171230	3192841527	3345943946	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3878664523	809724924	3787349746
1877	0	68.0	138.0	9.0	80.0	6.0	0.0	0.0	300	32	0.0	5.0	1483.0	32.0	560757599	473345408	3757600467	2456875394	320403543	1875733963	3955153227	1290376338	776897055	4233494130	755164185	4200059832	2809809494		1183160266			1039528500	2054256818	407971518	2907100213	3413941732		2953652174	4284827650	3075991895
1878	0	243.0	134.0	41.0		2.0	0.0	0.0	0	41	0.0	1.0	14718.0	41.0	1827347825	2047227999	4039041168	4005975690	1374054298	1875733963	3634241724	1728948636	2096006227	72513215	3047025643	1119939805	3567170015	2425982332	1212833288	856464702	1966974451	3088518074	2501034507	456015322	2648246199	1831760706	1027022913	114109780	809724924	751740247
1879	0	2.0	1738.0	4.0			0.0	0.0	0	19	0.0		784.0	4.0	3024440799	1140870954	2206709460	4064690171	3338408147	1875733963	3116953016	1930908168	776897055	1701451752	3165698980	1522683689	2809809494		2380605916			3088518074	328343971	3303879002	1728847744	323455233		778445592	3964235135	3730030073
1880	0	35.0	76.0	19.0		4.0	0.0	0.0	6	0	0.0	2.0	5649.0	19.0	2912479346	3467021523	1098801411	2284367970	668098686	1875733963	1177052191	3224853267	776897055	1658458595	344410230	1298294455	2809809494	3192841527	4257866757	1289502458	3523761834	4166250225	3430579509	359448199	2533089687	357969245	3554636163	2093085390	4284827650	3787349746
1881	1		1.0		36.0			0.0	2	0			171177.0		1437159662	1654433331	1185283736	4064690171	4242101912	2442946788	748539367	59654189	635277210	2981303833	2227859495	693246462	12976055		1597932926			3088518074	2501034507	206034544	2090841213	728662132		724509929	188483280	3075991895
1882	0	10.0	96.0	7.0		12.0	0.0	0.0	1	7	0.0	3.0	17318.0	7.0		1456353694	117637616	4064690171	951068488	2442946788	167892838	167288989	2096006227			3421761208	2809809494	3432234394	721959830	282933060	1966974451	3088518074	328343971				1386215541	2538643044	2568167914	2519208902
1883	0	5.0		0.0			0.0	0.0	1	9	0.0		1455.0	8.0	2022333787	2564997385	780871217	4064690171	3338408147	1875733963	383814437	2791965434	776897055	384571094	4198992553	695523467	12976055		3738474877			2716538129	2501034507	4014107974	109296751	1854319651		374479166	809724924	3075991895
1884	0	62.0	4.0	0.0		5.0	0.0	0.0	146	2	0.0	2.0	2233.0	2.0	2912479346	3467021523	3350899950	91898410	3338408147	1875733963	4289351715	3224853267	2096006227	1658458595	344410230	3094170265	3212366036	3192841527	4257866757	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	2943759854	809724924	3787349746
1885	0	13.0	1040.0	10.0			0.0	0.0	75	4	0.0		93800.0	10.0	2912479346	2331110856	705441692	4064690171	484312595	2442946788	2288829567	840975361	776897055	1658458595	344410230	1415762355	2809809494	3192841527	3919426412	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	1740700554	809724924	3787349746
1886	0	2.0	15.0					0.0	5	0			8565.0		3000138318	3055386401	3483889895	3594158950	320206454	1875733963	1266285810	3731833030	3797568529	2101742553	4198992553	326081156	1079812376		4294573235			2716538129	2501034507	2340424280	109296751	369154330		2025308494	809724924	3075991895
1887	0	4.0	58.0	4.0			0.0	0.0	5	5	0.0		10798.0	4.0	2865485247	1434748373	2929157349	2485115549	1716517188	1875733963	2188190557	9973167	3797568529	872333384	1669470451	1853979715	2809809494	1377673163	24352379	282933060	1966974451	3088518074	2501034507	1121348891	1292176060	3922311124	2651277704	569820852	3452117374	3730030073
1888	0	31.0	77.0	1.0	146.0	12.0	0.0	0.0	492	12	0.0	2.0	5721.0	1.0	2912479346	2515302804	1247871084	3337888341	1922971051	1875733963	3426439481	1203310543	776897055	1658458595	344410230	309420420	4110171230	3192841527	2233922674	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3172391278	809724924	3787349746
1889	0	12.0	605.0	14.0	0.0	5.0	4.0	0.0	94	12	1.0	4.0	0.0	0.0	2912479346	3716595786	3836291096	4064690171	3338408147	1875733963	1261975476	1804265703	2760775405	1658458595	344410230	284064319	2809809494	3192841527	1339248575	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3096823519	809724924	3787349746
1890	0	1.0	22.0	1.0			0.0	0.0	29	3	0.0		18702.0	1.0	205810134	2018070441	1609717697	4064690171	1922971051	1875733963	3189397708	167288989	1425822847	3570591602	1724948207	309420420	3766272845	2095894507	1623663248	282933060	1966974451	3088518074	169693503	3410605420	3151338849	2085738072	1922919878	2909503449	863732138	1819479614
1891	0	27.0	87.0	5.0			0.0	0.0	1493	0	0.0		5765.0	18.0	2912479346	2890683793	366886536	4064690171	1922971051	1875733963	3565401677	1945754316	776897055	1658458595	344410230	309420420	3766272845	3192841527	3345943946	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	1310239605	809724924	3787349746
1892	0	4.0		2.0			0.0	0.0	6	0	0.0		135.0	2.0	2912479346	3467021523	1098801411	4064690171	3338408147	1875733963	1177052191	3224853267	2096006227	1658458595	344410230	1060063236	2809809494	3192841527	4257866757	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2093085390	4284827650	3787349746
1893	0		340.0	9.0	74.0	16.0	0.0	0.0	0	9	0.0	2.0	1573.0	9.0	2022333787	258174945	1051699257	1105134833	3338408147	1875733963	2043581614	3445048764	776897055	384571094	4198992553	271948835	2809809494		390657995			3088518074	2501034507	4014107974	109296751	1854319651		3148967452	809724924	3075991895
1894	0	19.0	275.0	24.0		12.0	0.0	0.0	8	27	0.0	3.0	14101.0	24.0	3195917200	3409471637	2657476949	4064690171	99421412	1875733963	79261976	3743361148	2096006227	1662819257	2891360433	2335096110	2809809494		551245829			3088518074	164151852	4206391816	4189650218	4238796024		4168236571	4284827650	1956777730
1895	0		373.0		45.0	2.0	0.0	0.0	-1	7	0.0	2.0	13547.0		3572691280	4115648288	1834526100	4064690171	2973593687	1875733963	3952544563	607147706	2096006227	1624772137	3231365286	3476402961	12976055	3192841527	898680443	1289502458	3523761834	2716538129	2501034507	4063439572	1835790292	4134821968	1396558189	2392145311	809724924	3075991895
1896	0		64.0	1.0	126.0	2.0	0.0	0.0	1	9	0.0	1.0	11740.0	1.0	2022333787	258174945	4039041168	1696716320	1341634077	1875733963	3634241724	3445048764	776897055	384571094	4198992553	3640115345	4110171230		390657995			3088518074	2501034507	4014107974	109296751	1854319651		114109780	809724924	3075991895
1897	0	1.0	289.0	34.0	50.0	7.0	0.0	3.0	1	37	0.0	5.0	3042.0	34.0	1678418182	2302538648	3524346116	1065741486	1922971051	1875733963	1712205365	1943934672	1425822847	802635509	2516109945	67406796	3567170015		3181082630			3065808581	2501034507	2476331036	3455315835	1501402473		1294338402	863732138	3075991895
1898	0		74.0	3.0	77.0	3.0	0.0	0.0	97	7	0.0	1.0	2718.0	4.0	853807367	1085379835	1098801411	1873736454	320206454	1875733963	1177052191	3476525241	776897055	2075374002	105761438	121906542	3212366036		3135892060			3088518074	2501034507	1480678095	441588267	2192489495		2093085390	809724924	3977271069
1899	0		55.0			3.0		0.0	-1	0		1.0	25018.0		108327079	1402174507	978896112	1743571057	3073003083	2442946788	2750787760	863762341	776897055	3313882895	735097299	2091889755	2809809494	3192841527	3945067909	1289502458	3523761834	2769188296	2501034507	543807993	349411432	4132386941	3841464407	2119334238	2568167914	751740247
1900	0	11.0	768.0	6.0	99.0	64.0	0.0	0.0	288	18	0.0	2.0	1465.0	7.0	2912479346	1108003845	3157261380	1873736454	1341634077	1875733963	4067446862	3759386467	776897055	1658458595	344410230	603902590	649792258	3192841527	3921236593	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	3103412698	809724924	3787349746
1901	0			16.0	16.0		8.0	0.0	123	30	2.0		292.0	16.0	4135360253	3018383030	999415648	938206765	2639168530	1875733963	2527339467	397304044	776897055	730020489	1678708006	309420420	2809809494	3192841527	4269698251	1289502458	3523761834	3088518074	2501034507	2666068050	3357026864	3862396	2725793386	2469198724	4284827650	751740247
1902	1		115.0				0.0	0.0	20	0	0.0		53470.0		3257927297	2652043497	1984969073	2159486475	320206454	2442946788	2783374834	973872632	2096006227	2821782254	2333401255	309420420	3766272845		4095590325			3088518074	169693503	2205670196	1049322329	733793982		2752606126	809724924	3977271069
